-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 
Location: Latitude  40.7578   Longitude -74.1716 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 102.19 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
40.75781,-74.17159,2019,11,19,    5.79,    4.54,   89.56,    8.81,    4.31,    2.36,    2.30,    9.30,    0.49,    3.94,    2.44,    1.17,    2.76,    1.46,    5.20,    2.63,    3.87,    2.15
40.75781,-74.17159,2019,11,20,    0.03,    3.96,   82.61,    5.08,    3.72,    0.55,    0.54,    6.50,    1.43,    3.23,    3.07,    2.42,    4.23,    2.10,    7.30,    4.52,    5.90,    3.47
40.75781,-74.17159,2019,11,21,    0.00,    4.31,   78.88,   11.22,    5.41,    1.80,    1.73,   10.83,   -0.39,    5.15,    4.73,    2.27,    1.74,    1.26,    6.47,    3.53,    4.77,    2.56
40.75781,-74.17159,2019,11,22,    1.93,    4.71,   81.55,    9.34,    5.91,    2.92,    2.49,    9.90,    0.56,    5.83,    3.78,    2.36,    5.36,    3.14,    9.15,    5.50,    7.09,    4.09
40.75781,-74.17159,2019,11,23,    1.82,    3.09,   69.43,   10.47,    2.87,   -2.81,   -2.90,    7.55,   -2.92,    2.16,    5.13,    2.54,    1.15,    0.84,    6.28,    3.38,    3.85,    2.08
40.75781,-74.17159,2019,11,24,   29.97,    4.88,   96.99,    4.96,    3.81,    3.19,    2.91,    5.67,    0.71,    3.64,    6.47,    4.82,    3.46,    2.02,    9.93,    6.84,    6.71,    4.19
40.75781,-74.17159,2019,11,25,    0.01,    4.54,   89.01,   10.25,    4.23,    2.36,    2.28,   10.30,    0.05,    4.04,    3.48,    1.53,    2.53,    1.91,    6.01,    3.44,    4.74,    2.64
40.75781,-74.17159,2019,11,26,    0.00,    5.57,   91.51,   11.85,    6.10,    5.33,    5.22,   13.69,    1.84,    6.64,    3.43,    0.98,    2.76,    1.88,    6.19,    2.87,    4.21,    2.41
40.75781,-74.17159,2019,11,27,    0.99,    6.67,   94.12,    7.36,    7.78,    7.85,    7.76,   11.82,    4.46,    8.77,    9.40,    5.39,    1.13,    0.85,   10.54,    6.24,    5.49,    3.16
40.75781,-74.17159,2019,11,28,    0.02,    3.87,   70.08,    8.77,    5.43,    0.24,    0.14,    8.85,    0.08,    5.21,    4.25,    3.04,    8.24,    5.10,   12.50,    8.14,   10.13,    6.30
40.75781,-74.17159,2019,11,29,    0.00,    2.79,   70.85,    7.39,    1.46,   -4.05,   -3.98,    5.30,   -2.09,    0.60,    2.81,    1.79,    5.23,    3.12,    8.04,    4.90,    6.24,    3.86
40.75781,-74.17159,2019,11,30,    0.00,    2.58,   67.70,    8.26,    0.60,   -5.16,   -5.02,    5.48,   -2.78,    0.07,    2.37,    1.72,    3.20,    1.83,    5.57,    3.55,    4.61,    2.76
40.75781,-74.17159,2019,12,01,   18.65,    3.29,   88.63,    4.35,    0.24,   -2.07,   -2.48,    1.57,   -2.79,   -0.40,    5.79,    4.66,    3.84,    2.12,    9.63,    6.78,    6.03,    4.07
40.75781,-74.17159,2019,12,02,   11.56,    3.85,   96.67,    2.35,    1.21,   -0.04,   -0.07,    1.01,   -1.34,    0.45,    2.76,    1.92,    6.04,    3.98,    8.80,    5.90,    7.15,    4.85
40.75781,-74.17159,2019,12,03,    0.32,    2.96,   90.07,    4.65,   -1.27,   -3.58,   -3.53,    0.49,   -4.16,   -2.14,    3.55,    3.25,    5.67,    3.02,    9.23,    6.27,    7.46,    4.76
40.75781,-74.17159,2019,12,04,    0.95,    3.54,   92.55,    6.67,    0.40,   -1.19,   -1.28,    2.49,   -4.18,   -0.10,    1.64,    1.13,    3.91,    2.00,    5.55,    3.13,    4.74,    2.61
40.75781,-74.17159,2019,12,05,    0.27,    3.62,   89.18,    4.90,    1.23,   -0.77,   -0.77,    3.10,   -1.81,    0.84,    3.57,    2.27,    4.87,    3.06,    8.44,    5.33,    6.66,    3.97
40.75781,-74.17159,2019,12,06,    0.10,    3.66,   87.40,    8.84,    1.32,   -0.50,   -0.72,    5.71,   -3.13,    1.38,    5.39,    3.10,    3.37,    1.93,    8.77,    5.04,    6.37,    3.68
40.75781,-74.17159,2019,12,07,    0.00,    2.55,   78.31,    6.88,   -1.65,   -5.19,   -5.06,    2.19,   -4.69,   -1.93,    2.53,    1.77,    4.22,    2.31,    6.75,    4.07,    5.48,    3.19
40.75781,-74.17159,2019,12,08,    0.01,    2.89,   82.24,    7.90,   -1.06,   -3.52,   -3.70,    3.13,   -4.77,   -0.86,    4.90,    2.23,    1.75,    1.15,    6.65,    3.38,    4.28,    2.39
40.75781,-74.17159,2019,12,09,   30.53,    6.29,  100.00,    8.34,    6.27,    6.73,    6.79,   10.34,    2.00,    6.73,    7.29,    4.34,    2.83,    1.44,   10.12,    5.78,    6.93,    3.73
40.75781,-74.17159,2019,12,10,    7.01,    7.14,   95.46,   10.32,    9.19,    8.89,    8.59,   13.77,    3.46,    9.60,    3.57,    2.14,    5.86,    3.31,    9.43,    5.45,    7.16,    4.11
40.75781,-74.17159,2019,12,11,    5.16,    3.08,   79.01,    5.24,    1.19,   -2.70,   -2.84,    2.84,   -2.41,    0.51,    5.90,    3.06,    2.46,    1.77,    8.36,    4.83,    5.25,    3.25
40.75781,-74.17159,2019,12,12,    0.00,    2.09,   67.05,    7.20,   -1.84,   -7.67,   -7.30,    1.83,   -5.37,   -2.42,    6.81,    3.73,    0.24,    0.19,    7.04,    3.91,    3.95,    2.28
40.75781,-74.17159,2019,12,13,   18.99,    5.05,   99.88,    8.33,    3.79,    4.11,    3.60,    7.11,   -1.22,    4.13,    2.89,    1.86,    3.78,    1.99,    6.67,    3.85,    5.19,    2.69
40.75781,-74.17159,2019,12,14,   18.02,    7.02,   97.51,    8.12,    8.33,    8.42,    8.15,   12.01,    3.90,    8.80,    9.55,    6.05,    0.46,    0.34,   10.01,    6.39,    5.97,    3.59
40.75781,-74.17159,2019,12,15,    0.33,    3.76,   75.25,    6.73,    3.84,   -0.21,   -0.30,    7.02,    0.29,    3.74,    4.33,    3.39,    5.83,    3.26,   10.16,    6.65,    8.61,    5.22
40.75781,-74.17159,2019,12,16,    3.42,    2.99,   76.83,    3.89,    1.06,   -3.14,   -3.11,    2.56,   -1.33,    0.44,    5.08,    2.73,    0.58,    0.43,    5.67,    3.16,    2.55,    1.46
40.75781,-74.17159,2019,12,17,   17.81,    3.62,   96.69,    4.62,    0.19,   -0.78,   -0.93,    1.48,   -3.14,   -0.30,    4.50,    2.11,    2.35,    1.83,    6.84,    3.94,    4.64,    3.10
40.75781,-74.17159,2019,12,18,    0.33,    2.71,   88.41,    7.43,   -2.44,   -4.65,   -4.67,    0.85,   -6.58,   -2.98,    5.27,    3.15,    4.89,    3.28,   10.16,    6.43,    7.36,    4.54
40.75781,-74.17159,2019,12,19,    0.05,    1.57,   76.74,    4.98,   -7.20,  -11.42,  -10.79,   -4.91,   -9.88,   -8.07,    5.68,    3.32,    4.84,    3.38,   10.53,    6.70,    7.70,    4.99
40.75781,-74.17159,2019,12,20,    0.00,    1.89,   82.21,    8.64,   -6.79,   -8.99,   -8.72,   -1.23,   -9.88,   -6.45,    1.79,    1.10,    4.40,    2.98,    6.19,    4.08,    5.25,    3.43
40.75781,-74.17159,2019,12,21,    0.00,    2.23,   88.75,    8.15,   -6.75,   -6.91,   -6.88,   -1.11,   -9.27,   -5.32,    4.18,    2.75,    0.20,    0.22,    4.37,    2.97,    2.39,    1.62
40.75781,-74.17159,2019,12,22,    0.00,    3.24,   96.49,   11.12,   -1.78,   -2.04,   -2.39,    4.27,   -6.85,   -1.54,    4.37,    1.41,    2.98,    2.21,    7.35,    3.62,    5.15,    2.90
40.75781,-74.17159,2019,12,23,    0.00,    4.27,   96.78,    8.61,    2.05,    1.63,    1.52,    7.76,   -0.85,    2.11,    4.74,    1.32,    3.46,    2.45,    8.20,    3.77,    5.56,    2.98
40.75781,-74.17159,2019,12,24,    0.00,    3.62,   89.86,    8.40,    0.80,   -0.65,   -0.68,    5.74,   -2.65,    0.85,    2.11,    1.16,    4.39,    2.57,    6.50,    3.72,    5.78,    3.04
40.75781,-74.17159,2019,12,25,    0.00,    3.55,   90.20,    8.79,   -0.34,   -0.87,   -0.97,    5.76,   -3.03,    0.58,    5.06,    2.39,    0.30,    0.36,    5.36,    2.75,    2.97,    1.77
40.75781,-74.17159,2019,12,26,    0.01,    4.36,   98.85,    5.42,    1.90,    2.02,    1.92,    4.89,   -0.53,    2.19,    4.73,    1.94,    1.40,    1.06,    6.13,    3.00,    3.71,    2.12
40.75781,-74.17159,2019,12,27,    0.08,    5.49,   99.46,    4.99,    4.95,    5.27,    5.18,    8.46,    3.47,    5.35,    1.96,    0.60,    4.26,    2.42,    6.22,    3.02,    5.37,    2.70
40.75781,-74.17159,2019,12,28,    0.01,    4.39,   89.66,    7.02,    3.38,    2.06,    2.03,    8.11,    1.10,    3.62,    1.43,    1.31,    3.59,    1.74,    5.02,    3.04,    4.16,    2.43
40.75781,-74.17159,2019,12,29,   10.59,    4.21,   92.75,    4.93,    2.62,    1.48,    1.40,    4.38,   -0.55,    2.56,    2.52,    1.08,    2.48,    1.86,    5.00,    2.94,    4.08,    2.26
40.75781,-74.17159,2019,12,30,   20.16,    4.83,   97.77,    3.35,    3.56,    3.22,    3.10,    4.88,    1.53,    3.55,    3.44,    3.04,    4.98,    3.02,    8.42,    6.06,    6.79,    4.72
40.75781,-74.17159,2019,12,31,    0.56,    4.26,   89.73,    7.13,    3.14,    1.41,    1.40,    7.10,   -0.03,    2.95,    4.35,    1.87,    2.63,    1.95,    6.98,    3.82,    5.05,    2.99
